group_id,group_key,job_id,instance,A,L,run_index,seed,status,error,init_method,init_feasible,initial_fitness,best_fitness,best_solution,best_drone_trip_count,best_multi_visit_trip_count,best_multi_fitness,best_multi_solution,best_multi_drone_trip_count,best_multi_multi_visit_trip_count,ats_segments_run,ats_diversification_rounds,ats_time_limit_reached,ats_elapsed_sec,solver_nimp,solver_seg,solver_div,solver_max_runtime_sec,started_utc,finished_utc,wall_time_sec
28,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_0.5.dat|A=8|L=60,55,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_0.5.dat,8,60,1,2894371498,OK,,test_similarity_initial_solution7,True,1128.0,888.0,"[[[[0,[8,32,35,50,33,34,42,41,29,28,30,43,44,49,25,46,21,20,47,19,18,17,16,1]],[8,[]],[32,[]],[35,[]],[50,[]],[33,[]],[34,[]],[42,[]],[41,[]],[29,[]],[28,[]],[30,[]],[43,[]],[44,[]],[49,[]],[25,[]],[46,[]],[21,[]],[20,[]],[47,[]],[19,[]],[18,[]],[17,[]],[16,[]],[1,[]]],[[0,[6,9,36,38,37,10,39,40,31,7,5,3,26,27,4,12,14,13,15,24,23,22,11,2]],[6,[]],[9,[]],[36,[]],[38,[]],[37,[]],[10,[]],[39,[]],[40,[]],[31,[]],[7,[]],[5,[]],[3,[]],[26,[]],[27,[45,48]],[4,[]],[12,[]],[14,[]],[13,[]],[45,[]],[15,[]],[24,[]],[48,[]],[23,[]],[22,[]],[11,[]],[2,[]]]],[[[27,[48,45]]]]]",1,0,,None,0,0,14,1,True,7182.582,50,12,3,7200.0,2026-03-22T00:14:58+00:00,2026-03-22T02:15:05+00:00,7206.761
28,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_0.5.dat|A=8|L=60,56,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_0.5.dat,8,60,2,2181695360,OK,,test_similarity_initial_solution7,True,976.0,844.0,"[[[[0,[3,26,27,5,7,6,9,10,37,36,16,38,20,21,23,24,11,12,14,4,2]],[3,[]],[26,[]],[27,[]],[5,[22,17,18,19,47,46]],[7,[]],[6,[]],[9,[]],[10,[]],[37,[]],[36,[]],[16,[]],[22,[]],[17,[]],[18,[]],[19,[]],[38,[]],[20,[]],[47,[]],[21,[]],[46,[]],[23,[]],[24,[]],[11,[]],[12,[]],[14,[]],[4,[]],[2,[]]],[[0,[1,48,25,49,15,13,45,44,43,30,28,29,41,42,34,33,32,35,50,40,39,31,8]],[1,[]],[48,[]],[25,[]],[49,[]],[15,[]],[13,[]],[45,[]],[44,[]],[43,[]],[30,[]],[28,[]],[29,[]],[41,[]],[42,[]],[34,[]],[33,[]],[32,[]],[35,[]],[50,[]],[40,[]],[39,[]],[31,[]],[8,[]]]],[[[5,[46,47,19,18,17,22]]]]]",1,0,,None,0,0,13,0,True,7185.069,50,12,3,7200.0,2026-03-22T00:14:58+00:00,2026-03-22T02:15:08+00:00,7209.757
29,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_0.5.dat|A=8|L=90,57,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_0.5.dat,8,90,1,1031354165,OK,,test_similarity_initial_solution7,True,1076.0,840.0,"[[[[0,[2,3,26,5,7,8,32,33,34,42,41,29,28,30,27,14,13,12,11,22,23,21,19,18,17,16,1]],[2,[]],[3,[]],[26,[]],[5,[]],[7,[]],[8,[]],[32,[]],[33,[]],[34,[]],[42,[]],[41,[]],[29,[]],[28,[]],[30,[]],[27,[]],[14,[]],[13,[]],[12,[]],[11,[]],[22,[]],[23,[]],[21,[]],[19,[]],[18,[]],[17,[]],[16,[]],[1,[]]],[[0,[4,43,44,45,49,15,24,25,48,46,47,20,38,36,37,10,50,35,40,39,31,9,6]],[4,[]],[43,[]],[44,[]],[45,[]],[49,[]],[15,[]],[24,[]],[25,[]],[48,[]],[46,[]],[47,[]],[20,[]],[38,[]],[36,[]],[37,[]],[10,[]],[50,[]],[35,[]],[40,[]],[39,[]],[31,[]],[9,[]],[6,[]]]],[]]",0,0,,None,0,0,13,0,True,7178.161,50,12,3,7200.0,2026-03-22T00:14:59+00:00,2026-03-22T02:15:04+00:00,7204.06
29,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_0.5.dat|A=8|L=90,58,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_0.5.dat,8,90,2,1858414122,OK,,test_similarity_initial_solution7,True,1076.0,860.0,"[[[[0,[2,11,12,13,14,4,27,29,28,30,43,44,45,49,15,25,24,48,46,47,19,18,17,16]],[2,[]],[11,[]],[12,[]],[13,[]],[14,[]],[4,[]],[27,[]],[29,[]],[28,[]],[30,[]],[43,[]],[44,[]],[45,[]],[49,[]],[15,[]],[25,[]],[24,[]],[48,[]],[46,[]],[47,[]],[19,[]],[18,[]],[17,[]],[16,[]]],[[0,[6,7,31,39,40,33,34,42,41,26,3,5,8,32,35,9,10,37,36,38,20,21,23,22,1]],[6,[]],[7,[]],[31,[]],[39,[]],[40,[50]],[50,[]],[33,[]],[34,[]],[42,[]],[41,[]],[26,[]],[3,[]],[5,[]],[8,[]],[32,[]],[35,[]],[9,[]],[10,[]],[37,[]],[36,[]],[38,[]],[20,[]],[21,[]],[23,[]],[22,[]],[1,[]]]],[[[40,[50]]]]]",1,0,,None,0,0,14,0,True,7181.643,50,12,3,7200.0,2026-03-22T00:14:59+00:00,2026-03-22T02:15:07+00:00,7207.565
30,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_0.5.dat|A=8|L=120,59,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_0.5.dat,8,120,1,1381406927,OK,,test_similarity_initial_solution7,True,1000.0,812.0,"[[[[0,[2,3,5,8,26,27,30,28,29,41,42,34,33,32,35,40,39,31,16,17,18,21,23,22,1]],[2,[]],[3,[]],[5,[]],[8,[]],[26,[]],[27,[]],[30,[]],[28,[]],[29,[]],[41,[]],[42,[]],[34,[]],[33,[50]],[32,[]],[35,[]],[50,[]],[40,[]],[39,[]],[31,[]],[16,[]],[17,[]],[18,[]],[21,[]],[23,[]],[22,[]],[1,[]]],[[0,[7,6,9,10,37,36,38,20,19,47,46,48,25,24,11,12,14,13,15,49,45,44,43,4]],[7,[]],[6,[]],[9,[]],[10,[]],[37,[]],[36,[]],[38,[]],[20,[]],[19,[]],[47,[]],[46,[]],[48,[]],[25,[]],[24,[]],[11,[]],[12,[]],[14,[]],[13,[]],[15,[]],[49,[]],[45,[]],[44,[]],[43,[]],[4,[]]]],[[[33,[50]]]]]",1,0,,None,0,0,13,0,True,7175.741,50,12,3,7200.0,2026-03-22T00:15:01+00:00,2026-03-22T02:15:01+00:00,7200.134
30,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_0.5.dat|A=8|L=120,60,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_0.5.dat,8,120,2,2014571773,OK,,test_similarity_initial_solution7,True,960.0,818.0,"[[[[0,[2,12,11,24,25,48,23,22,17,18,19,21,46,47,20,38,36,37,10,9,6,7,8,5,3]],[2,[]],[12,[]],[11,[]],[24,[]],[25,[]],[48,[]],[23,[]],[22,[]],[17,[]],[18,[]],[19,[]],[21,[]],[46,[]],[47,[]],[20,[]],[38,[]],[36,[]],[37,[]],[10,[]],[9,[]],[6,[]],[7,[]],[8,[]],[5,[]],[3,[]]],[[0,[1,16,31,39,40,35,32,33,34,42,41,26,27,29,28,30,43,44,45,15,13,14,4]],[1,[]],[16,[]],[31,[]],[39,[]],[40,[50]],[50,[]],[35,[]],[32,[]],[33,[]],[34,[]],[42,[]],[41,[]],[26,[]],[27,[]],[29,[]],[28,[]],[30,[]],[43,[]],[44,[]],[45,[49]],[49,[]],[15,[]],[13,[]],[14,[]],[4,[]]]],[[[40,[50]]],[[45,[49]]]]]",2,0,,None,0,0,14,0,True,7182.691,50,12,3,7200.0,2026-03-22T00:15:01+00:00,2026-03-22T02:15:08+00:00,7207.704
31,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_1.5.dat|A=4|L=60,61,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_1.5.dat,4,60,1,3048026475,OK,,test_similarity_initial_solution7,True,1530.0,1226.0,"[[[[0,[9,10,44,39,42,43,35,36,37,38,41,40,32,34,46,45,47,48,18,16,14,1]],[9,[]],[10,[]],[44,[]],[39,[]],[42,[]],[43,[]],[35,[]],[36,[]],[37,[]],[38,[]],[41,[]],[40,[]],[32,[]],[34,[]],[46,[]],[45,[]],[47,[]],[48,[]],[18,[]],[16,[]],[14,[]],[1,[]]],[[0,[2,15,17,4,3,5,30,31,33,8,7,6,19,20,21,12,11,13,23,22,24,29,28,27,25]],[2,[]],[15,[]],[17,[]],[4,[]],[3,[]],[5,[]],[30,[]],[31,[]],[33,[]],[8,[50,49,26]],[7,[]],[6,[]],[19,[]],[20,[]],[21,[]],[12,[]],[11,[]],[13,[]],[23,[]],[50,[]],[22,[]],[24,[]],[49,[]],[29,[]],[28,[]],[27,[]],[26,[]],[25,[]]]],[[[8,[50,49,26]]]]]",1,0,,None,0,0,13,0,True,7182.582,50,12,3,7200.0,2026-03-22T00:15:05+00:00,2026-03-22T02:15:11+00:00,7205.517
31,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_1.5.dat|A=4|L=60,62,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_1.5.dat,4,60,2,3658176083,OK,,test_similarity_initial_solution7,True,1554.0,1229.0,"[[[[0,[1,19,12,13,23,50,49,29,28,48,47,45,46,34,31,32,33,41,40,30,3,4]],[1,[]],[19,[]],[12,[]],[13,[]],[23,[]],[50,[]],[49,[]],[29,[]],[28,[]],[48,[]],[47,[]],[45,[]],[46,[]],[34,[]],[31,[]],[32,[]],[33,[]],[41,[]],[40,[]],[30,[]],[3,[]],[4,[]]],[[0,[5,8,38,37,36,39,44,42,43,35,7,6,9,10,11,22,24,21,20,25,26,27,18,16,17,15,14,2]],[5,[]],[8,[]],[38,[]],[37,[]],[36,[]],[39,[]],[44,[]],[42,[]],[43,[]],[35,[]],[7,[]],[6,[]],[9,[]],[10,[]],[11,[]],[22,[]],[24,[]],[21,[]],[20,[]],[25,[]],[26,[]],[27,[]],[18,[]],[16,[]],[17,[]],[15,[]],[14,[]],[2,[]]]],[]]",0,0,,None,0,0,13,0,True,7185.989,50,12,3,7200.0,2026-03-22T00:15:05+00:00,2026-03-22T02:15:15+00:00,7209.467
32,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_1.5.dat|A=4|L=90,63,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_1.5.dat,4,90,1,27931613,OK,,test_similarity_initial_solution7,True,1566.0,1266.0,"[[[[0,[2,14,15,17,16,18,27,28,48,47,45,46,34,31,32,33,40,41,38,37,36,8,30,3,4]],[2,[]],[14,[]],[15,[]],[17,[]],[16,[]],[18,[]],[27,[]],[28,[]],[48,[]],[47,[]],[45,[]],[46,[]],[34,[]],[31,[]],[32,[]],[33,[]],[40,[]],[41,[]],[38,[]],[37,[]],[36,[]],[8,[]],[30,[]],[3,[]],[4,[]]],[[0,[5,7,6,9,35,43,42,39,44,10,11,12,13,23,50,22,21,24,49,29,26,25,20,19,1]],[5,[]],[7,[]],[6,[]],[9,[]],[35,[]],[43,[]],[42,[]],[39,[]],[44,[]],[10,[]],[11,[]],[12,[]],[13,[]],[23,[]],[50,[]],[22,[]],[21,[]],[24,[]],[49,[]],[29,[]],[26,[]],[25,[]],[20,[]],[19,[]],[1,[]]]],[]]",0,0,,None,0,0,15,1,True,7182.256,50,12,3,7200.0,2026-03-22T00:15:10+00:00,2026-03-22T02:15:16+00:00,7205.715
32,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_1.5.dat|A=4|L=90,64,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_1.5.dat,4,90,2,2331294159,OK,,test_similarity_initial_solution7,True,1590.0,1262.0,"[[[[0,[6,35,36,37,44,39,42,43,9,10,11,13,23,50,49,29,28,48,47,45,46,4]],[6,[]],[35,[]],[36,[]],[37,[]],[44,[]],[39,[]],[42,[]],[43,[]],[9,[]],[10,[]],[11,[]],[13,[]],[23,[]],[50,[]],[49,[]],[29,[]],[28,[]],[48,[]],[47,[]],[45,[]],[46,[]],[4,[]]],[[0,[1,19,12,22,24,21,20,25,26,27,14,15,16,18,17,31,34,32,33,40,41,38,8,7,5,30,3,2]],[1,[]],[19,[]],[12,[]],[22,[]],[24,[]],[21,[]],[20,[]],[25,[]],[26,[]],[27,[]],[14,[]],[15,[]],[16,[]],[18,[]],[17,[]],[31,[]],[34,[]],[32,[]],[33,[]],[40,[]],[41,[]],[38,[]],[8,[]],[7,[]],[5,[]],[30,[]],[3,[]],[2,[]]]],[]]",0,0,,None,0,0,14,0,True,7177.555,50,12,3,7200.0,2026-03-22T00:15:10+00:00,2026-03-22T02:15:11+00:00,7201.055
33,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_1.5.dat|A=4|L=120,65,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_1.5.dat,4,120,1,3522483802,OK,,test_similarity_initial_solution7,True,1534.0,1226.0,"[[[[0,[4,17,16,15,14,25,26,24,23,13,12,11,10,9,6,7,35,43,42,44,39,36,37,38,41,40,8]],[4,[]],[17,[]],[16,[]],[15,[]],[14,[]],[25,[]],[26,[]],[24,[]],[23,[]],[13,[]],[12,[]],[11,[]],[10,[]],[9,[]],[6,[]],[7,[]],[35,[]],[43,[]],[42,[]],[44,[]],[39,[]],[36,[]],[37,[]],[38,[]],[41,[]],[40,[]],[8,[]]],[[0,[2,3,5,30,31,33,32,34,46,45,47,48,18,27,28,29,49,50,22,21,20,19,1]],[2,[]],[3,[]],[5,[]],[30,[]],[31,[]],[33,[]],[32,[]],[34,[]],[46,[]],[45,[]],[47,[]],[48,[]],[18,[]],[27,[]],[28,[]],[29,[]],[49,[]],[50,[]],[22,[]],[21,[]],[20,[]],[19,[]],[1,[]]]],[]]",0,0,,None,0,0,15,1,True,7179.883,50,12,3,7200.0,2026-03-22T02:15:15+00:00,2026-03-22T04:15:18+00:00,7203.642
33,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_1.5.dat|A=4|L=120,66,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_1.5.dat,4,120,2,3763798272,OK,,test_similarity_initial_solution7,True,1506.0,1286.0,"[[[[0,[2,16,18,48,47,45,46,34,32,40,41,44,42,43,12,22,50,49,20,19,1]],[2,[]],[16,[]],[18,[]],[48,[]],[47,[]],[45,[]],[46,[]],[34,[]],[32,[]],[40,[]],[41,[]],[44,[]],[42,[]],[43,[]],[12,[]],[22,[]],[50,[]],[49,[]],[20,[]],[19,[]],[1,[]]],[[0,[8,35,39,36,37,38,33,31,30,5,3,4,17,15,14,27,28,29,26,25,21,24,23,13,11,10,9,6,7]],[8,[]],[35,[]],[39,[]],[36,[]],[37,[]],[38,[]],[33,[]],[31,[]],[30,[]],[5,[]],[3,[]],[4,[]],[17,[]],[15,[]],[14,[]],[27,[]],[28,[]],[29,[]],[26,[]],[25,[]],[21,[]],[24,[]],[23,[]],[13,[]],[11,[]],[10,[]],[9,[]],[6,[]],[7,[]]]],[]]",0,0,,None,0,0,15,0,True,7176.237,50,12,3,7200.0,2026-03-22T02:15:15+00:00,2026-03-22T04:15:15+00:00,7200.128
34,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_1.5.dat|A=8|L=60,67,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_1.5.dat,8,60,1,654473099,OK,,test_similarity_initial_solution7,True,1590.0,1233.0,"[[[[0,[3,30,40,41,33,32,31,34,46,45,47,48,18,28,29,49,50,23,24,20,19,1]],[3,[]],[30,[]],[40,[]],[41,[]],[33,[]],[32,[]],[31,[]],[34,[]],[46,[]],[45,[]],[47,[]],[48,[]],[18,[]],[28,[]],[29,[]],[49,[]],[50,[]],[23,[]],[24,[]],[20,[]],[19,[]],[1,[]]],[[0,[2,4,17,16,15,14,27,26,25,21,22,13,12,11,10,9,6,35,43,42,44,39,36,37,38,8,7,5]],[2,[]],[4,[]],[17,[]],[16,[]],[15,[]],[14,[]],[27,[]],[26,[]],[25,[]],[21,[]],[22,[]],[13,[]],[12,[]],[11,[]],[10,[]],[9,[]],[6,[]],[35,[]],[43,[]],[42,[]],[44,[]],[39,[]],[36,[]],[37,[]],[38,[]],[8,[]],[7,[]],[5,[]]]],[]]",0,0,,None,0,0,15,1,True,7182.214,50,12,3,7200.0,2026-03-22T02:15:16+00:00,2026-03-22T04:15:21+00:00,7205.662
34,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_1.5.dat|A=8|L=60,68,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_1.5.dat,8,60,2,1910773131,OK,,test_similarity_initial_solution7,True,1570.0,1213.180339887499,"[[[[0,[2,14,26,27,18,16,17,15,3,5,8,30,31,34,28,29,23,24,1]],[2,[]],[14,[]],[26,[]],[27,[]],[18,[]],[16,[]],[17,[]],[15,[]],[3,[]],[5,[46,47,48,49,50,21,25]],[8,[]],[36,[36,40]],[40,[]],[30,[]],[31,[]],[34,[]],[46,[]],[47,[]],[48,[]],[28,[]],[29,[]],[49,[]],[50,[]],[23,[]],[24,[]],[21,[]],[25,[]],[1,[]]],[[0,[7,6,9,10,11,12,13,22,20,19,35,43,42,39,44,37,38,41,33,32,4]],[7,[]],[6,[]],[9,[]],[10,[]],[11,[]],[12,[]],[13,[]],[22,[]],[20,[]],[19,[45]],[35,[]],[43,[]],[42,[]],[39,[]],[44,[]],[37,[]],[38,[]],[41,[]],[33,[]],[32,[]],[45,[]],[4,[]]]],[[[5,[46,47,48,49,50,21,25]]],[[36,[40,36]]],[[19,[45]]]]]",3,0,,None,0,0,12,0,True,7181.521,50,12,3,7200.0,2026-03-22T02:15:16+00:00,2026-03-22T04:15:21+00:00,7205.412
35,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_1.5.dat|A=8|L=90,69,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_1.5.dat,8,90,1,3620548563,OK,,test_similarity_initial_solution7,True,1574.0,1274.0,"[[[[0,[6,35,43,42,44,39,41,40,3,4,46,47,18,27,49,50,22,21,20,19,1]],[6,[]],[35,[]],[43,[]],[42,[]],[44,[]],[39,[]],[41,[]],[40,[]],[3,[]],[4,[]],[46,[]],[47,[]],[18,[]],[27,[]],[49,[]],[50,[]],[22,[]],[21,[]],[20,[]],[19,[]],[1,[]]],[[0,[8,36,37,38,33,32,34,31,30,5,7,9,10,11,12,13,23,24,28,17,16,15,14,2]],[8,[]],[36,[]],[37,[]],[38,[]],[33,[]],[32,[]],[34,[]],[31,[]],[30,[]],[5,[]],[7,[26,25,29,48,45]],[9,[]],[10,[]],[11,[]],[12,[]],[13,[]],[23,[]],[24,[]],[26,[]],[25,[]],[29,[]],[28,[]],[48,[]],[45,[]],[17,[]],[16,[]],[15,[]],[14,[]],[2,[]]]],[[[7,[45,48,29,26,25]]]]]",1,0,,None,0,0,15,0,True,7182.392,50,12,3,7200.0,2026-03-22T02:15:21+00:00,2026-03-22T04:15:29+00:00,7207.914
35,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_1.5.dat|A=8|L=90,70,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_1.5.dat,8,90,2,485318722,OK,,test_similarity_initial_solution7,True,1534.0,1286.0,"[[[[0,[5,3,4,17,15,27,28,29,26,25,21,24,23,13,11,10,9,6,35,39,36,37,33,31,30,8,7]],[5,[]],[3,[]],[4,[]],[17,[]],[15,[]],[27,[]],[28,[]],[29,[]],[26,[]],[25,[]],[21,[]],[24,[]],[23,[]],[13,[]],[11,[]],[10,[]],[9,[]],[6,[]],[35,[]],[39,[]],[36,[]],[37,[]],[33,[]],[31,[]],[30,[]],[8,[]],[7,[]]],[[0,[2,14,16,18,48,47,45,46,34,32,40,41,38,44,42,43,12,22,50,49,20,19,1]],[2,[]],[14,[]],[16,[]],[18,[]],[48,[]],[47,[]],[45,[]],[46,[]],[34,[]],[32,[]],[40,[]],[41,[]],[38,[]],[44,[]],[42,[]],[43,[]],[12,[]],[22,[]],[50,[]],[49,[]],[20,[]],[19,[]],[1,[]]]],[]]",0,0,,None,0,0,15,0,True,7184.098,50,12,3,7200.0,2026-03-22T02:15:21+00:00,2026-03-22T04:15:30+00:00,7209.402
36,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_1.5.dat|A=8|L=120,71,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_1.5.dat,8,120,1,2525475705,OK,,test_similarity_initial_solution7,True,1514.0,1225.0,"[[[[0,[1,19,20,21,22,24,9,6,7,35,36,8,30,31,33,32,34,18,16,17,4,3]],[1,[]],[19,[]],[20,[]],[21,[]],[22,[]],[24,[]],[9,[]],[6,[]],[7,[]],[35,[]],[36,[]],[8,[46,45,47,48,28,15]],[30,[]],[31,[]],[33,[]],[32,[]],[34,[]],[46,[]],[45,[]],[47,[]],[48,[]],[28,[]],[18,[]],[16,[]],[17,[]],[15,[]],[4,[]],[3,[]]],[[0,[5,40,41,38,37,44,39,42,43,10,11,12,13,23,50,49,29,27,26,25,14,2]],[5,[]],[40,[]],[41,[]],[38,[]],[37,[]],[44,[]],[39,[]],[42,[]],[43,[]],[10,[]],[11,[]],[12,[]],[13,[]],[23,[]],[50,[]],[49,[]],[29,[]],[27,[]],[26,[]],[25,[]],[14,[]],[2,[]]]],[[[8,[46,45,47,48,28,15]]]]]",1,0,,None,0,0,10,0,True,7183.27,50,12,3,7200.0,2026-03-22T02:15:26+00:00,2026-03-22T04:15:34+00:00,7208.15
36,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_1.5.dat|A=8|L=120,72,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_1.5.dat,8,120,2,4251581161,OK,,test_similarity_initial_solution7,True,1602.0,1274.0,"[[[[0,[12,22,50,23,13,11,10,43,42,36,41,40,32,34,46,45,47,48,18,16,2]],[12,[]],[22,[]],[50,[]],[23,[]],[13,[]],[11,[]],[10,[]],[43,[]],[42,[]],[36,[]],[41,[]],[40,[]],[32,[]],[34,[]],[46,[]],[45,[]],[47,[]],[48,[]],[18,[]],[16,[]],[2,[]]],[[0,[5,8,7,6,9,35,39,37,38,33,31,30,3,4,17,15,14,25,26,27,28,29,24,21,20,1]],[5,[19]],[8,[]],[7,[]],[6,[]],[9,[]],[35,[]],[39,[44]],[44,[]],[37,[]],[38,[]],[33,[]],[31,[]],[30,[]],[3,[]],[4,[]],[17,[]],[15,[]],[14,[]],[25,[]],[26,[]],[27,[49]],[28,[]],[29,[]],[49,[]],[24,[]],[21,[]],[20,[]],[19,[]],[1,[]]]],[[[5,[19]]],[[39,[44]]],[[27,[49]]]]]",3,0,,None,0,0,12,0,True,7176.853,50,12,3,7200.0,2026-03-22T02:15:26+00:00,2026-03-22T04:15:27+00:00,7201.807
37,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_1.dat|A=4|L=60,73,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_1.dat,4,60,1,4048171529,OK,,test_similarity_initial_solution7,True,1281.0,1009.0,"[[[[0,[2,9,10,12,11,45,44,43,41,42,26,23,24,25,36,37,34,33,32,35,40,38,39,31,7]],[2,[]],[9,[]],[10,[]],[12,[]],[11,[]],[45,[]],[44,[]],[43,[]],[41,[]],[42,[]],[26,[]],[23,[]],[24,[]],[25,[]],[36,[]],[37,[]],[34,[]],[33,[]],[32,[]],[35,[]],[40,[]],[38,[]],[39,[]],[31,[]],[7,[]]],[[0,[1,13,14,17,18,19,20,21,47,46,15,16,48,49,50,30,29,28,27,5,6,8,22,3,4]],[1,[]],[13,[]],[14,[]],[17,[]],[18,[]],[19,[]],[20,[]],[21,[]],[47,[]],[46,[]],[15,[]],[16,[]],[48,[]],[49,[]],[50,[]],[30,[]],[29,[]],[28,[]],[27,[]],[5,[]],[6,[]],[8,[]],[22,[]],[3,[]],[4,[]]]],[]]",0,0,,None,0,0,17,0,True,7183.857,50,12,3,7200.0,2026-03-22T02:15:24+00:00,2026-03-22T04:15:29+00:00,7205.389
37,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_1.dat|A=4|L=60,74,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_1.dat,4,60,2,3360513351,OK,,test_similarity_initial_solution7,True,1325.0,1009.0,"[[[[0,[2,9,10,12,11,45,44,43,41,42,26,23,24,25,36,37,34,33,32,35,40,38,39,31,7]],[2,[]],[9,[]],[10,[]],[12,[]],[11,[]],[45,[]],[44,[]],[43,[]],[41,[]],[42,[]],[26,[]],[23,[]],[24,[]],[25,[]],[36,[]],[37,[]],[34,[]],[33,[]],[32,[]],[35,[]],[40,[]],[38,[]],[39,[]],[31,[]],[7,[]]],[[0,[1,13,14,17,18,19,20,21,47,46,15,16,48,49,50,30,29,28,27,5,6,8,22,3,4]],[1,[]],[13,[]],[14,[]],[17,[]],[18,[]],[19,[]],[20,[]],[21,[]],[47,[]],[46,[]],[15,[]],[16,[]],[48,[]],[49,[]],[50,[]],[30,[]],[29,[]],[28,[]],[27,[]],[5,[]],[6,[]],[8,[]],[22,[]],[3,[]],[4,[]]]],[]]",0,0,,None,0,0,18,1,True,7180.841,50,12,3,7200.0,2026-03-22T02:15:24+00:00,2026-03-22T04:15:26+00:00,7202.35
38,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_1.dat|A=4|L=90,75,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_1.dat,4,90,1,410650595,OK,,test_similarity_initial_solution7,True,1257.0,1033.0,"[[[[0,[7,34,33,32,31,39,38,35,40,28,29,50,49,48,47,46,16,15,30,27,5,6,8]],[7,[]],[34,[]],[33,[]],[32,[]],[31,[]],[39,[]],[38,[]],[35,[]],[40,[]],[28,[]],[29,[]],[50,[]],[49,[]],[48,[]],[47,[]],[46,[]],[16,[]],[15,[]],[30,[]],[27,[]],[5,[]],[6,[]],[8,[]]],[[0,[2,4,3,22,36,37,25,24,23,26,42,41,12,10,9,11,45,43,44,20,19,21,18,17,14,13,1]],[2,[]],[4,[]],[3,[]],[22,[]],[36,[]],[37,[]],[25,[]],[24,[]],[23,[]],[26,[]],[42,[]],[41,[]],[12,[]],[10,[]],[9,[]],[11,[]],[45,[]],[43,[]],[44,[]],[20,[]],[19,[]],[21,[]],[18,[]],[17,[]],[14,[]],[13,[]],[1,[]]]],[]]",0,0,,None,0,0,13,0,True,7177.831,50,12,3,7200.0,2026-03-22T02:15:25+00:00,2026-03-22T04:15:27+00:00,7202.015
38,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_1.dat|A=4|L=90,76,test_data/data_demand_random_50_batch_all1_equal_cluster/R101_1.dat,4,90,2,2612712706,OK,,test_similarity_initial_solution7,True,1257.0,1010.0,"[[[[0,[7,34,33,32,35,40,38,39,31,5,27,28,29,30,50,49,48,47,46,16,15,14,13,1]],[7,[]],[34,[]],[33,[]],[32,[]],[35,[]],[40,[]],[38,[]],[39,[]],[31,[]],[5,[]],[27,[]],[28,[]],[29,[]],[30,[]],[50,[]],[49,[]],[48,[]],[47,[]],[46,[]],[16,[]],[15,[]],[14,[]],[13,[]],[1,[]]],[[0,[6,8,3,22,36,37,25,24,23,26,42,41,43,44,45,20,19,21,18,17,9,10,11,12,4,2]],[6,[]],[8,[]],[3,[]],[22,[]],[36,[]],[37,[]],[25,[]],[24,[]],[23,[]],[26,[]],[42,[]],[41,[]],[43,[]],[44,[]],[45,[]],[20,[]],[19,[]],[21,[]],[18,[]],[17,[]],[9,[]],[10,[]],[11,[]],[12,[]],[4,[]],[2,[]]]],[]]",0,0,,None,0,0,13,0,True,7182.535,50,12,3,7200.0,2026-03-22T02:15:25+00:00,2026-03-22T04:15:32+00:00,7206.908
